# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
54192 130.2700 43.7000  0.8316  0.8688  0.8376  0.8054  0.7725  0.9592
54195 129.7800 43.3000  0.7269  0.6848  0.5751  0.5841  0.4303  0.8429
54204 115.0000 42.3000  0.7357  0.7231  0.7380  0.6935  0.6947  0.9648
54205 116.0000 42.2300  0.5833  0.6821  0.6830  0.5512  0.5746  0.9555
54208 116.4700 42.1800  0.6512  0.8537  0.8362  0.6500  0.6685  0.9748
54213 119.0200 42.9300  0.8212  0.8618  0.8506  0.8243  0.8033  0.9798
54214 118.4200 42.5800  0.8782  0.9105  0.9086  0.8785  0.8654  0.9744
54218 118.8300 42.3000  0.5962  0.6422  0.6238  0.6652  0.6278  0.9645
54223 120.6500 42.8500  0.5257  0.6187  0.5926  0.6151  0.5828  0.9520
54225 119.9200 42.2800  0.8330  0.8977  0.8834  0.8530  0.8346  0.9831
54226 120.7000 42.3300  0.8496  0.8940  0.8863  0.8589  0.8407  0.9843
54231 122.3500 42.9700  0.6177  0.7370  0.7004  0.6353  0.6490  0.9582
54234 121.7500 42.7300  0.5553  0.7706  0.7435  0.5725  0.5902  0.9647
54236 122.5500 42.3800  0.4532  0.4689  0.4597  0.6465  0.6057  0.9582
54237 121.7500 42.0700  0.8018  0.8400  0.8421  0.8449  0.8271  0.9771
54243 124.1200 42.7800  0.6762  0.6917  0.6250  0.6413  0.5649  0.9112
54244 123.3300 42.7500  0.6748  0.7554  0.7353  0.7250  0.6765  0.9568
54245 123.4000 42.5000  0.7233  0.8020  0.7950  0.7632  0.7268  0.9671
54248 123.5300 42.0300  0.7170  0.7582  0.7414  0.7497  0.7002  0.9456
54249 123.8700 42.3000  0.6524  0.6924  0.6572  0.7211  0.6615  0.9277
54252 124.7500 42.7300  0.8444  0.8744  0.8292  0.8392  0.8023  0.9611
54254 124.0500 42.5300  0.7279  0.7812  0.7333  0.7472  0.6916  0.9339
54259 124.9200 42.1000  0.7868  0.8148  0.7185  0.7806  0.6752  0.8763
54260 125.0800 42.9200  0.7568  0.8229  0.7826  0.7373  0.7011  0.9651
54261 125.4700 42.6700  0.8257  0.8852  0.8423  0.8027  0.7542  0.9652
54263 126.0500 42.9700  0.7352  0.8516  0.7794  0.6876  0.6050  0.9400
54266 125.6300 42.5300  0.5832  0.6059  0.5252  0.5651  0.4651  0.9048
54267 125.7300 42.2500  0.7167  0.7231  0.6403  0.7303  0.5953  0.8783
54273 126.7500 42.9800  0.5618  0.8221  0.7400  0.5204  0.3895  0.9171
54274 125.9800 42.6800  0.6097  0.7593  0.7047  0.6006  0.5268  0.9391
54276 126.8000 42.4000  0.8171  0.8641  0.7864  0.8478  0.7477  0.9204
54279 126.5800 42.0500  0.6803  0.7602  0.6573  0.7277  0.5955  0.8884
54284 127.5000 42.1500  0.6238  0.7118  0.6611  0.7310  0.6232  0.8754
54285 128.1200 42.4200  0.8545  0.8743  0.8471  0.8698  0.8299  0.9560
54286 129.0000 42.5300  0.6807  0.7186  0.6955  0.7631  0.6803  0.8957
54290 129.4000 42.7700  0.7944  0.8322  0.7773  0.7545  0.6952  0.9313
54291 130.2800 42.9000  0.6701  0.6777  0.6257  0.6898  0.5827  0.8960
54292 129.5000 42.8700  0.6644  0.7199  0.6580  0.6325  0.5711  0.9212
54293 129.8300 42.9500  0.6536  0.6868  0.5841  0.5434  0.4350  0.8577
54301 115.6700 41.6700  0.5955  0.7653  0.7655  0.6238  0.6476  0.9677
54304 115.2700 40.9500  0.8827  0.7764  0.7764  0.7430  0.7313  0.9760
54305 115.2700 41.8800  0.6101  0.6951  0.6803  0.5272  0.5315  0.9569
54308 116.6300 41.2000  0.6613  0.7068  0.7258  0.8335  0.8038  0.9451
54311 117.7700 41.9700  0.6979  0.7884  0.7754  0.7565  0.7233  0.9243
54313 118.7000 41.9300  0.7446  0.7761  0.7901  0.7599  0.7389  0.9614
54316 118.7500 41.5200  0.8150  0.8417  0.8358  0.8371  0.8116  0.9745
54318 117.7300 41.3200  0.8085  0.8587  0.8444  0.8263  0.8036  0.9676
54319 118.6700 41.0000  0.7835  0.8463  0.8329  0.7924  0.7749  0.9716
54320 119.3000 41.6000  0.7413  0.8218  0.8266  0.8102  0.7834  0.9738
54321 119.6300 41.8700  0.8818  0.9251  0.9241  0.8694  0.8550  0.9894
54323 120.7800 41.8200  0.5669  0.6181  0.6162  0.7919  0.7686  0.9763
54324 120.4300 41.5500  0.7595  0.7705  0.7119  0.8555  0.8052  0.9446
54325 120.3500 41.1800  0.8864  0.9186  0.8887  0.9130  0.8883  0.9721
54326 119.7000 41.3800  0.7269  0.8179  0.7915  0.7614  0.7420  0.9808
54327 119.3500 41.2300  0.7941  0.8689  0.8651  0.8243  0.8128  0.9898
54328 119.7200 41.0800  0.7433  0.7854  0.7463  0.8004  0.7692  0.9710
54330 121.3300 41.1300  0.4248  0.4653  0.4428  0.6920  0.5926  0.8956
54331 121.7700 41.5800  0.6298  0.7235  0.6950  0.6897  0.6598  0.9419
54332 122.7200 41.5200  0.5701  0.5933  0.5940  0.7274  0.6752  0.9522
54333 122.8500 41.9700  0.5164  0.5549  0.5414  0.6816  0.6090  0.9421
54334 121.2500 41.5200  0.6148  0.6875  0.6895  0.8063  0.7825  0.9802
54335 122.0800 41.6800  0.5938  0.6990  0.6869  0.7431  0.6948  0.9530
54336 122.4200 41.4200  0.5682  0.5881  0.5878  0.7266  0.6686  0.9459
54337 121.1200 41.1300  0.3636  0.4412  0.4271  0.6710  0.5872  0.9121
54338 121.9500 41.2800  0.5374  0.5832  0.4955  0.6987  0.5764  0.8603
54339 123.0000 41.0800  0.6185  0.6459  0.6094  0.7135  0.6474  0.9080
54340 123.3200 41.6700  0.4292  0.4714  0.4606  0.5989  0.5278  0.9012
54342 123.5200 41.7300  0.7381  0.7869  0.7699  0.8274  0.7804  0.9505
54345 123.0700 41.2000  0.6297  0.6642  0.6348  0.7418  0.6752  0.9128
54346 123.7800 41.3200  0.6474  0.7086  0.6121  0.7071  0.6191  0.8117
54347 123.1700 41.2300  0.6906  0.7373  0.6954  0.7674  0.7048  0.9164
54348 123.3300 41.4200  0.6224  0.6387  0.6042  0.7402  0.6760  0.9078
54349 124.1300 41.3000  0.7616  0.7620  0.6700  0.7890  0.6568  0.8493
54351 124.0800 41.9200  0.7791  0.8396  0.7753  0.7976  0.7220  0.9088
54353 125.0500 41.7300  0.6873  0.7769  0.6726  0.6807  0.5441  0.8295
54362 125.7300 41.6700  0.6557  0.8189  0.7111  0.6524  0.4724  0.8473
54363 125.9000 41.6800  0.4948  0.6653  0.5197  0.5096  0.2573  0.7690
54365 125.3500 41.2800  0.7975  0.8109  0.6620  0.6905  0.5223  0.8153
54371 126.4300 41.9300  0.6366  0.7374  0.6286  0.6852  0.5214  0.8504
54374 126.8800 41.8000  0.5305  0.5596  0.4491  0.6272  0.4178  0.8021
54377 126.2200 41.1500  0.6482  0.4901  0.3694  0.5080  0.2441  0.6867
54386 128.1800 41.4200  0.5093  0.5396  0.4813  0.5807  0.4762  0.8279
54398 116.6200 40.1300  0.4931  0.6268  0.6285  0.6948  0.7152  0.9624
54399 116.2800 39.9800  0.6030  0.7511  0.7530  0.7593  0.7705  0.9742
54401 114.9200 40.7700  0.6444  0.6509  0.5923  0.6422  0.6001  0.9423
54404 115.8300 40.8800  0.8160  0.8608  0.8673  0.8973  0.8876  0.9861
54405 115.5000 40.4200  0.6369  0.6273  0.6439  0.6446  0.6394  0.9679
54406 115.9700 40.4500  0.7097  0.7426  0.7394  0.7675  0.7404  0.9557
54408 115.2200 40.3800  0.5598  0.7003  0.6999  0.7058  0.7012  0.9756
54410 116.1300 40.6000  0.7385  0.8129  0.7845  0.6954  0.6626  0.9212
54412 116.6300 40.7300  0.8344  0.8658  0.8582  0.8547  0.8306  0.9539
54416 116.8700 40.3800  0.8159  0.8242  0.8160  0.8247  0.8288  0.9849
54419 116.6300 40.3700  0.7976  0.7856  0.7679  0.7787  0.7813  0.9784
54420 117.3300 40.9300  0.8327  0.8472  0.8388  0.8039  0.7849  0.9716
54421 117.1200 40.6500  0.6805  0.7559  0.7334  0.7528  0.7309  0.9599
54423 117.9200 40.9700  0.5753  0.7267  0.7098  0.6637  0.6421  0.9554
54424 117.1200 40.1700  0.8617  0.8919  0.8880  0.8581  0.8608  0.9885
54425 117.4700 40.4000  0.8710  0.8707  0.8405  0.8047  0.7715  0.9439
54428 117.4000 40.0300  0.7117  0.7466  0.7407  0.7640  0.7695  0.9782
54429 117.9500 40.2000  0.4996  0.6167  0.5771  0.7327  0.7134  0.9406
54430 118.1500 40.7700  0.7811  0.8566  0.8307  0.7898  0.7656  0.9544
54431 116.6300 39.9200  0.6310  0.7108  0.7213  0.7778  0.7941  0.9748
54432 118.4800 40.6000  0.8084  0.8429  0.7927  0.8161  0.7663  0.9217
54433 116.5000 39.9500  0.4680  0.6711  0.6787  0.6795  0.6990  0.9670
54434 118.3300 40.1700  0.7020  0.7755  0.7346  0.7749  0.7497  0.9420
54436 118.9500 40.4200  0.8439  0.8928  0.8730  0.8412  0.8227  0.9635
54437 118.6500 39.5000  0.5115  0.5851  0.5923  0.7432  0.7384  0.9480
54438 118.8800 39.8800  0.4648  0.5387  0.5317  0.7065  0.7047  0.9395
54439 118.7200 40.0200  0.6630  0.7318  0.7146  0.8098  0.8077  0.9652
54449 119.5200 39.8500  0.8338  0.8577  0.8280  0.8679  0.8178  0.9305
54452 119.8200 40.8000  0.7571  0.8210  0.8061  0.8000  0.7779  0.9708
54453 120.8800 40.7800  0.6850  0.7461  0.7042  0.8443  0.7635  0.9234
54454 120.3000 40.3300  0.6603  0.6982  0.6690  0.8528  0.7920  0.9406
54455 120.6500 40.6200  0.7374  0.7879  0.7299  0.8439  0.7491  0.9143
54470 122.0700 41.0200  0.5570  0.5445  0.5285  0.6217  0.5302  0.8850
54471 122.1700 40.6500  0.7697  0.7745  0.7170  0.7281  0.6522  0.8998
54472 122.7200 40.8800  0.7156  0.7511  0.7264  0.8011  0.7458  0.9412
54474 122.3500 40.4200  0.7738  0.7933  0.7487  0.7986  0.7502  0.9460
54475 122.4800 40.6200  0.6759  0.7287  0.6672  0.7585  0.6744  0.9160
54476 122.1500 40.1700  0.8555  0.9054  0.8915  0.8860  0.8742  0.9856
54483 123.9000 40.8800  0.8459  0.8677  0.7685  0.7959  0.6740  0.8588
54486 123.2800 40.2800  0.8097  0.8617  0.8308  0.8364  0.8078  0.9590
54493 124.7800 40.7200  0.8115  0.8020  0.6753  0.7539  0.6289  0.8425
54494 124.0700 40.4700  0.6603  0.7440  0.6464  0.6734  0.5515  0.8284
54497 124.3300 40.0500  0.4497  0.6180  0.5119  0.4866  0.3818  0.8461
54499 116.2200 40.2200  0.6700  0.7701  0.7674  0.7387  0.7420  0.9774
54501 115.6800 39.9700  0.8190  0.8351  0.8377  0.8773  0.8623  0.9773
54502 116.0300 39.4800  0.6087  0.6759  0.6766  0.7727  0.7903  0.9693
54503 115.8200 39.0700  0.6256  0.6878  0.6947  0.7851  0.7596  0.9494
54505 116.1200 39.9200  0.5831  0.7277  0.7097  0.7093  0.7232  0.9744
54506 115.9500 39.3200  0.5811  0.6184  0.6315  0.7499  0.7535  0.9528
54507 115.5200 39.3300  0.6438  0.6792  0.6640  0.8087  0.8076  0.9686
54510 116.9800 39.9000  0.6852  0.7562  0.7626  0.8060  0.8134  0.9759
54511 116.4700 39.8000  0.6535  0.7449  0.7540  0.7688  0.7810  0.9763
54512 116.2800 39.4200  0.7535  0.8005  0.7968  0.8244  0.8222  0.9716
54513 116.2000 39.9500  0.7068  0.8163  0.8081  0.8035  0.8122  0.9807
54514 116.2500 39.8700  0.6985  0.8068  0.8008  0.7891  0.7997  0.9779
54515 116.7000 39.5000  0.4964  0.5457  0.5589  0.6822  0.6959  0.9602
54517 117.2000 39.0700  0.4130  0.5367  0.5363  0.5284  0.5375  0.9277
54518 116.4000 39.1700  0.7309  0.7607  0.7500  0.8149  0.7975  0.9619
54519 116.4800 39.3000  0.6896  0.7310  0.7304  0.7936  0.7858  0.9647
54520 117.0800 39.9700  0.6265  0.6952  0.6973  0.7491  0.7604  0.9726
54521 116.9800 39.7700  0.5969  0.6402  0.6510  0.7406  0.7509  0.9615
54522 117.7300 39.8800  0.7466  0.7992  0.8000  0.8156  0.8150  0.9710
54523 117.0200 39.3800  0.5807  0.6099  0.6110  0.7070  0.7001  0.9602
54525 117.2800 39.7300  0.6166  0.6833  0.6805  0.7429  0.7502  0.9624
54526 117.3300 39.0800  0.4433  0.5876  0.5762  0.5940  0.6030  0.9337
54527 117.0500 39.0800  0.6049  0.6698  0.6840  0.7206  0.7192  0.9559
54528 117.1300 39.2300  0.7926  0.8299  0.8279  0.8420  0.8391  0.9783
54529 117.8200 39.3500  0.5614  0.6417  0.6392  0.7353  0.7179  0.9440
54530 117.7700 39.2300  0.5877  0.6740  0.6761  0.6785  0.6744  0.9381
54531 118.7200 39.7300  0.4599  0.5551  0.5564  0.7136  0.7175  0.9496
54532 118.1000 39.8000  0.4509  0.6023  0.6007  0.7136  0.7221  0.9497
54533 118.1000 39.5800  0.5649  0.6664  0.6746  0.7812  0.7780  0.9554
54534 118.1000 39.6500  0.7127  0.7868  0.7901  0.8396  0.8380  0.9712
54535 118.4700 39.2800  0.5614  0.5652  0.5466  0.7610  0.7380  0.9320
54539 118.8800 39.4300  0.3565  0.4762  0.4677  0.6270  0.5776  0.8817
54540 119.2000 39.7300  0.7404  0.7868  0.7603  0.8269  0.7814  0.9421
54541 119.2300 39.9000  0.5356  0.6262  0.6110  0.7258  0.7037  0.9456
54563 122.0200 39.6300  0.6428  0.7208  0.7018  0.6565  0.6688  0.9703
54568 121.7000 39.0800  0.6448  0.7327  0.7459  0.6238  0.6126  0.9660
54569 121.9500 39.4200  0.7234  0.8012  0.7939  0.7803  0.7745  0.9803
54575 122.3700 39.4200  0.5405  0.6805  0.6826  0.7371  0.7077  0.9388
54579 122.5800 39.2700  0.5923  0.7423  0.6308  0.6714  0.5352  0.8069
54584 122.9500 39.7200  0.4309  0.4973  0.4883  0.7360  0.7334  0.9539
54590 124.1700 39.8800  0.6810  0.8069  0.6995  0.6984  0.6053  0.8520
54594 116.3500 39.7200  0.7690  0.8302  0.8369  0.8398  0.8479  0.9826
54596 116.1300 39.6800  0.7412  0.7979  0.7942  0.8426  0.8517  0.9822
54597 115.7300 39.7300  0.8184  0.6887  0.6960  0.7479  0.7434  0.9653
54601 115.6500 38.9800  0.5895  0.6747  0.6431  0.7780  0.7395  0.9465
54602 115.4800 38.7300  0.7580  0.8098  0.7999  0.8553  0.8226  0.9633
54603 115.7700 38.7200  0.5868  0.6670  0.6715  0.7473  0.6805  0.9335
54604 115.3300 38.4200  0.6425  0.6873  0.7233  0.7730  0.7445  0.9616
54605 115.9300 38.9300  0.5138  0.5893  0.6082  0.6996  0.6464  0.9288
54606 115.7300 38.2300  0.6012  0.6374  0.6689  0.7005  0.6810  0.9556
54607 115.1200 38.7200  0.6137  0.6945  0.6764  0.7997  0.7635  0.9512
54608 115.5500 38.0000  0.5549  0.5634  0.5862  0.5973  0.5627  0.9336
54609 115.5000 38.2500  0.5044  0.5387  0.5645  0.6177  0.5825  0.9391
54610 116.1000 38.7300  0.4889  0.5737  0.5799  0.6434  0.5793  0.9126
54611 115.3200 38.9300  0.6017  0.6706  0.6781  0.7628  0.7663  0.9531
54612 116.4500 38.8700  0.6801  0.6882  0.6809  0.7682  0.7362  0.9543
54613 116.6200 38.7000  0.4509  0.5192  0.5350  0.5893  0.5724  0.9426
54614 116.0500 38.4200  0.6749  0.6970  0.7056  0.7472  0.7206  0.9559
54615 116.8500 38.5800  0.6074  0.6507  0.6282  0.6755  0.6477  0.9513
54616 116.8500 38.3500  0.7245  0.7552  0.7471  0.7849  0.7618  0.9646
54617 116.1200 38.1800  0.4713  0.5354  0.5541  0.6175  0.5935  0.9362
54618 116.5500 38.0800  0.3292  0.4183  0.4478  0.4809  0.4537  0.9177
54619 116.9200 38.9200  0.5199  0.5594  0.5631  0.6428  0.6281  0.9329
54620 115.5700 38.4800  0.5000  0.5802  0.6215  0.6556  0.6214  0.9378
54621 115.1800 38.1800  0.4885  0.5282  0.5622  0.6162  0.5834  0.9411
54622 117.3700 38.9800  0.5773  0.6778  0.6695  0.7185  0.7140  0.9496
54623 117.7200 39.0500  0.7211  0.7835  0.7552  0.7354  0.7153  0.9291
54624 117.3200 38.4000  0.4310  0.5084  0.4686  0.6231  0.5945  0.9270
54626 115.8200 38.4200  0.7221  0.7413  0.7349  0.7738  0.7535  0.9621
54627 117.2300 38.0300  0.4646  0.4912  0.5377  0.6379  0.5995  0.9197
54628 117.4800 38.1500  0.6546  0.6703  0.6370  0.7727  0.7409  0.9418
54631 115.1500 37.0700  0.5242  0.6303  0.6479  0.6962  0.6364  0.9546
54632 115.0300 37.0700  0.3184  0.4503  0.5280  0.5051  0.4280  0.9248
54633 115.2300 37.5200  0.6442  0.6972  0.7156  0.7428  0.6953  0.9563
54636 116.1000 39.0200  0.5549  0.6238  0.6489  0.7224  0.6768  0.9327
54640 114.8700 36.9200  0.4789  0.5725  0.6137  0.6570  0.5836  0.9459
54644 117.1200 38.0500  0.4712  0.4874  0.5356  0.6239  0.5925  0.9242
54645 117.4700 38.8500  0.5455  0.6494  0.6310  0.6251  0.6132  0.9211
54660 121.2300 38.8200  0.4767  0.6759  0.6526  0.6059  0.5064  0.8771
54662 121.6300 38.9000  0.5555  0.7194  0.7142  0.7427  0.6982  0.9259
54700 115.9300 38.0300  0.4985  0.5664  0.5951  0.6195  0.5965  0.9456
54701 115.2000 37.9300  0.5093  0.5629  0.5644  0.5623  0.4970  0.9287
54702 115.7000 37.7300  0.3786  0.4797  0.5187  0.4985  0.4571  0.9235
54703 115.8800 37.8000  0.5819  0.6266  0.6467  0.7023  0.6757  0.9590
54704 115.5700 37.5200  0.6256  0.6944  0.7127  0.7240  0.6869  0.9556
54705 115.3800 37.3700  0.4745  0.5880  0.6525  0.5771  0.5553  0.9381
54706 115.6700 37.0800  0.6975  0.7351  0.7042  0.7698  0.7383  0.9599
54707 115.9800 37.3500  0.4362  0.4725  0.4518  0.5694  0.5314  0.9283
54708 115.7300 37.5000  0.4253  0.4919  0.5013  0.5292  0.4979  0.9273
54709 116.0700 37.2200  0.6417  0.6878  0.6882  0.7328  0.7277  0.9579
54710 116.1700 37.8700  0.6574  0.6836  0.6812  0.7478  0.7238  0.9611
54711 116.2800 37.7000  0.3456  0.4384  0.4609  0.5128  0.4811  0.9293
54712 116.8200 37.2000  0.2955  0.4468  0.4932  0.5249  0.4945  0.9329
54713 116.5300 37.8800  0.3463  0.4204  0.4786  0.4726  0.4650  0.9236
54714 116.3300 37.4500  0.5495  0.6209  0.6019  0.6756  0.6446  0.9473
54715 116.5700 37.3200  0.5525  0.6369  0.6290  0.6966  0.6659  0.9491
54716 116.8000 37.6700  0.5139  0.6287  0.5977  0.6893  0.6436  0.9346
54717 116.4000 37.6300  0.3680  0.4831  0.4844  0.5733  0.5346  0.9353
54718 116.4300 37.1500  0.5481  0.5899  0.5739  0.6808  0.6547  0.9522
54719 116.6800 38.0300  0.6831  0.7016  0.7044  0.7585  0.7301  0.9585
54722 117.6300 37.7500  0.3093  0.3626  0.4380  0.5527  0.4907  0.8785
54723 117.5700 37.6500  0.5701  0.6201  0.6443  0.7223  0.6722  0.9282
54724 117.1300 37.3200  0.6173  0.7042  0.7156  0.7512  0.7182  0.9539
54725 117.5300 37.5000  0.5131  0.6122  0.6671  0.6799  0.6539  0.9390
54726 117.1800 37.7000  0.5113  0.5774  0.6112  0.6974  0.6504  0.9379
54727 117.5500 36.6800  0.6938  0.7734  0.7817  0.6870  0.6865  0.9498
54728 117.3800 37.7700  0.4995  0.5514  0.6101  0.6608  0.6302  0.9284
54729 117.8700 37.1700  0.4329  0.5182  0.5742  0.6647  0.5933  0.9105
54730 118.1300 37.7000  0.5468  0.5702  0.6011  0.6961  0.6504  0.9215
54731 118.2200 37.4800  0.3601  0.5024  0.5976  0.5419  0.5181  0.9039
54732 118.5200 37.8700  0.3907  0.4723  0.4933  0.5285  0.5318  0.9299
54734 118.0000 37.3500  0.5612  0.6160  0.6607  0.7342  0.6673  0.9221
54736 118.6700 37.4300  0.3988  0.5112  0.5792  0.5994  0.5717  0.9136
54737 118.1500 37.1500  0.4249  0.5602  0.6228  0.6162  0.5436  0.9052
54738 118.4000 37.0500  0.4899  0.6338  0.6670  0.7053  0.6238  0.9190
54744 118.5500 37.5800  0.3080  0.4743  0.5355  0.4736  0.4627  0.9114
54749 119.9500 37.1800  0.6324  0.6515  0.6394  0.7598  0.6430  0.9062
54751 120.7300 37.9300  0.7704  0.7753  0.6152  0.8361  0.6579  0.7897
54752 120.7700 37.8000  0.5791  0.5386  0.5293  0.8244  0.7084  0.8536
54753 120.3300 37.6300  0.8311  0.8179  0.6568  0.8908  0.6515  0.7617
54755 120.3800 37.3700  0.7217  0.7340  0.7360  0.8112  0.7635  0.9663
54759 120.8500 37.3200  0.6644  0.6762  0.6604  0.7061  0.6861  0.9737
54764 121.2300 37.4800  0.5814  0.6235  0.6544  0.8593  0.7674  0.8827
54765 121.4300 37.4800  0.5033  0.5483  0.5715  0.7678  0.6480  0.8563
54766 121.6200 37.3800  0.4663  0.5806  0.5870  0.7036  0.6516  0.9518
54774 122.1300 37.4700  0.7512  0.7947  0.7894  0.8584  0.8045  0.9495
54776 122.7000 37.4000  0.7596  0.7503  0.6817  0.7717  0.6484  0.8509
54777 122.0700 37.2000  0.4780  0.6377  0.6465  0.6408  0.6317  0.9634
54778 122.4800 37.1700  0.5230  0.6582  0.6227  0.6772  0.5500  0.8426
54800 115.2500 37.0000  0.5196  0.6236  0.6400  0.6791  0.6305  0.9549
54801 115.4800 36.8500  0.5522  0.5971  0.6046  0.6912  0.6331  0.9437
54802 115.7300 36.8200  0.5881  0.6046  0.6276  0.7095  0.6734  0.9485
54803 116.0200 36.9800  0.5104  0.5555  0.5583  0.6509  0.6345  0.9473
54804 115.1300 36.3000  0.6739  0.6930  0.6886  0.7436  0.7165  0.9673
54805 115.4700 36.4500  0.7509  0.7675  0.7716  0.8086  0.7857  0.9716
54806 115.9700 36.4200  0.4384  0.4921  0.5945  0.5990  0.5904  0.9426
54807 115.8000 36.1300  0.5555  0.6478  0.7059  0.6938  0.6748  0.9626
54808 115.6300 36.2300  0.4447  0.5145  0.5611  0.6474  0.5988  0.9528
54809 115.2800 36.5500  0.4205  0.5216  0.5613  0.5661  0.5368  0.9492
54810 116.2700 36.8700  0.5265  0.5664  0.5847  0.6704  0.6545  0.9564
54811 116.6200 36.9300  0.5103  0.5565  0.5919  0.6658  0.6500  0.9564
54812 116.7500 36.7800  0.6868  0.7204  0.7016  0.7670  0.7401  0.9629
54814 116.2500 36.5300  0.6237  0.6645  0.6927  0.7057  0.6991  0.9584
54815 116.2700 36.3800  0.6706  0.7226  0.7687  0.7406  0.7458  0.9657
54816 116.8000 36.5200  0.6230  0.6623  0.6433  0.7179  0.6987  0.9655
54817 115.8700 35.9800  0.4004  0.5203  0.5765  0.5422  0.5131  0.9457
54818 116.4200 36.2500  0.4576  0.6277  0.6479  0.5050  0.5132  0.9527
54819 116.8000 36.1800  0.7269  0.7799  0.7708  0.7550  0.7402  0.9686
54820 115.1700 36.8200  0.4509  0.5446  0.5825  0.5986  0.5605  0.9457
54821 117.2000 37.0000  0.6510  0.7079  0.7101  0.7580  0.7023  0.9406
54822 117.7300 36.8700  0.6269  0.7019  0.6700  0.7234  0.6411  0.9112
54823 117.0000 36.6000  0.5945  0.6665  0.6613  0.7176  0.7075  0.9640
54824 117.9500 36.6300  0.7347  0.7893  0.7759  0.7642  0.7245  0.9608
54825 117.8500 36.5200  0.7458  0.7730  0.7488  0.6705  0.6348  0.9504
54826 117.1000 36.2500  0.8155  0.8225  0.7947  0.8220  0.7993  0.9722
54827 117.1500 36.1700  0.8175  0.8349  0.8080  0.8198  0.7958  0.9647
54828 117.6800 36.2300  0.4585  0.6295  0.6097  0.6117  0.5564  0.9233
54829 117.8700 36.7700  0.6517  0.7357  0.7471  0.7437  0.6892  0.9396
54830 117.9300 36.8200  0.6156  0.6900  0.6961  0.7315  0.6654  0.9254
54831 118.5000 36.6500  0.7455  0.7734  0.7750  0.8142  0.7478  0.9468
54832 118.7300 36.8800  0.4248  0.5653  0.6516  0.6933  0.6110  0.9029
54833 118.0800 36.9700  0.5470  0.6630  0.6998  0.6705  0.6420  0.9287
54834 118.2800 36.8700  0.6168  0.6793  0.7166  0.7297  0.6614  0.9272
54835 118.5500 36.5000  0.2905  0.4698  0.5412  0.6283  0.5237  0.9055
54836 118.1700 36.1800  0.6996  0.7163  0.6448  0.7184  0.6801  0.9397
54837 118.8300 36.6800  0.6380  0.6871  0.7096  0.7462  0.6300  0.8968
54841 119.4200 36.8700  0.4140  0.4300  0.5503  0.5714  0.4612  0.8202
54842 120.0000 36.7800  0.6414  0.6550  0.5945  0.7432  0.6019  0.8903
54843 119.2000 36.7500  0.5136  0.5741  0.6134  0.7131  0.5911  0.8786
54844 119.1800 36.4200  0.6871  0.7449  0.7576  0.8348  0.7547  0.9280
54846 119.7300 36.3800  0.3864  0.5033  0.5618  0.6177  0.5298  0.8874
54848 119.4200 35.9800  0.5730  0.6703  0.6775  0.7493  0.6428  0.9260
54849 120.0300 36.2200  0.5594  0.6928  0.7497  0.6774  0.6381  0.9324
54851 120.5700 36.9000  0.5508  0.6154  0.6375  0.7786  0.6809  0.9187
54852 120.7300 36.9700  0.6548  0.7177  0.7232  0.8399  0.7871  0.9530
54853 120.4200 36.1700  0.4989  0.6149  0.5602  0.6449  0.4534  0.7704
54855 120.4700 36.3800  0.5683  0.5891  0.5180  0.7008  0.6155  0.9513
54857 120.3300 36.0700  0.5302  0.5176  0.3886  0.6523  0.3107  0.5236
54861 121.5300 36.9300  0.4972  0.6041  0.5889  0.7573  0.6784  0.9283
54863 121.1800 36.7800  0.5875  0.6060  0.5742  0.7526  0.6265  0.8696
54871 122.4800 36.9300  0.7569  0.7845  0.7326  0.7919  0.6736  0.9007
54900 115.0200 35.7000  0.6811  0.7031  0.6771  0.7247  0.6792  0.9612
54901 115.1700 36.0800  0.5096  0.5410  0.5432  0.6236  0.5806  0.9568
54902 115.1200 35.9000  0.5732  0.5939  0.5918  0.6620  0.6159  0.9588
54903 115.4800 35.8500  0.5508  0.6237  0.6381  0.6426  0.5980  0.9607
54904 115.5200 35.5800  0.4864  0.6278  0.6454  0.5810  0.5675  0.9676
54905 115.9300 35.5800  0.4033  0.5999  0.6450  0.4896  0.5069  0.9663
54906 115.4200 35.2500  0.4250  0.5663  0.5989  0.5481  0.5528  0.9749
54907 116.6500 34.9800  0.4432  0.6104  0.5985  0.6721  0.6852  0.9722
54908 115.1000 35.2700  0.5181  0.6183  0.6491  0.5503  0.5566  0.9700
54909 115.5200 35.0800  0.5035  0.6238  0.6342  0.6291  0.6297  0.9771
54910 116.0500 35.8200  0.5194  0.6588  0.6829  0.6545  0.6381  0.9640
54911 116.4000 35.9300  0.5030  0.6617  0.6868  0.6845  0.6617  0.9628
54912 116.5000 35.7700  0.5812  0.7058  0.7236  0.7402  0.7246  0.9690
54913 116.8200 35.7500  0.6035  0.7217  0.7263  0.7491  0.7278  0.9699
54914 116.0800 35.4200  0.5701  0.6749  0.7074  0.6771  0.6919  0.9800
54915 116.6000 35.4300  0.4921  0.6574  0.6811  0.6554  0.6613  0.9727
54916 116.8500 35.5700  0.6031  0.7177  0.7230  0.7859  0.7693  0.9737
54917 116.3200 35.1000  0.4828  0.6333  0.6397  0.6792  0.6886  0.9824
