# stid, lon, lat, ec_ncep_cc, ec_cma_cc, ec_jp_cc, ncep_cma_cc, ncep_jp_cc, cma_jp_cc
50934 121.5800 45.3800  0.4855  0.7064  0.5794  0.5598  0.5396  0.8660
50936 122.8300 45.6300  0.5785  0.7114  0.6593  0.6400  0.5906  0.9533
50937 121.4700 45.0500  0.5054  0.6628  0.5428  0.4930  0.4386  0.8841
50939 122.8200 45.3300  0.4827  0.7174  0.6566  0.5586  0.5287  0.9485
50940 123.1700 45.8500  0.4879  0.6263  0.5380  0.5507  0.5651  0.9245
50945 124.2700 45.5000  0.4961  0.5948  0.5692  0.3184  0.2602  0.9538
50946 124.8300 45.1800  0.4223  0.6597  0.6203  0.3753  0.2993  0.9445
50948 124.0200 45.0000  0.6353  0.4796  0.4945  0.3047  0.3200  0.9344
50949 124.8700 45.0800  0.3455  0.5957  0.5593  0.2971  0.2316  0.9416
50950 125.2500 45.7000  0.5488  0.7310  0.7043  0.4566  0.5168  0.9461
50953 126.5700 45.9300  0.5155  0.7490  0.7135  0.4740  0.4315  0.9584
50954 125.0800 45.5000  0.4313  0.4808  0.4775  0.2298  0.2704  0.9386
50955 126.3000 45.3800  0.6395  0.8317  0.8110  0.6117  0.5851  0.9680
50956 126.7700 46.0800  0.3585  0.6943  0.6675  0.3378  0.3088  0.9610
50958 126.9500 45.5200  0.5400  0.7893  0.7620  0.5189  0.4827  0.9615
50960 127.4500 45.7800  0.6439  0.8456  0.8197  0.6164  0.5712  0.9519
50962 128.0300 45.9500  0.6464  0.8229  0.8176  0.5744  0.5717  0.9694
50963 128.7300 45.9700  0.5224  0.7033  0.7176  0.3466  0.3500  0.9399
50964 128.8000 45.8300  0.5162  0.5677  0.5688  0.3585  0.3747  0.9224
50965 128.2800 45.4500  0.5425  0.7882  0.7704  0.4767  0.4783  0.9516
50968 127.9700 45.2200  0.4531  0.7325  0.7104  0.3728  0.3452  0.9309
50971 131.0200 45.7700  0.7377  0.8234  0.7972  0.6970  0.6668  0.9573
